episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
44,e44-h1-h5-g0,h1,h5,2026-05-28 17:56:05.933900+00:00,63.8,29.9025,0.329,0.19,-0.198,130,-0.1631,h1,h5,-0.198,-0.029880499999999997
44,e44-h2-h4-g1,h2,h4,2026-05-28 17:56:06.561701+00:00,66.0,26.9425,0.308,0.072,-0.154,131,-0.16460000000000002,h2,h4,-0.154,-0.023118499999999993
44,e44-h1-h4-g2,h1,h4,2026-05-28 17:56:07.254594+00:00,66.6,22.9625,0.31,0.15,-0.135,132,-0.16285,h1,h4,-0.135,-0.0214225
45,e45-h1-h4-g2,h1,h4,2026-05-28 17:56:39.823954+00:00,65.3,28.616500000000002,0.319,0.081,-0.156,133,-0.16055,h1,h4,-0.156,-0.025154500000000003
45,e45-h2-h4-g1,h2,h4,2026-05-28 17:56:40.583066+00:00,66.1,23.383499999999998,0.317,0.071,-0.132,134,-0.15795,h2,h4,-0.132,-0.019537499999999996
45,e45-h1-h5-g0,h1,h5,2026-05-28 17:56:41.069170+00:00,67.8,28.801000000000002,0.302,0.15,-0.178,135,-0.15905,h1,h5,-0.178,-0.027125
46,e46-h2-h4-g1,h2,h4,2026-05-28 17:57:12.662506+00:00,65.0,28.0555,0.326,0.13,-0.186,136,-0.16055,h2,h4,-0.186,-0.0261075
46,e46-h1-h4-g2,h1,h4,2026-05-28 17:57:13.531836+00:00,65.3,22.881999999999998,0.314,0.087,-0.124,137,-0.16040000000000001,h1,h4,-0.124,-0.01959
46,e46-h1-h5-g0,h1,h5,2026-05-28 17:57:13.659677+00:00,65.6,27.753,0.31,0.049,-0.157,138,-0.1607,h1,h5,-0.157,-0.023282999999999998
47,e47-h1-h5-g0,h1,h5,2026-05-28 17:57:45.747109+00:00,64.9,26.9115,0.326,0.15,-0.162,139,-0.16115,h1,h5,-0.162,-0.025573500000000002
47,e47-h2-h4-g1,h2,h4,2026-05-28 17:57:47.346537+00:00,63.9,23.012,0.327,0.16,-0.135,140,-0.16090000000000002,h2,h4,-0.135,-0.022076
47,e47-h1-h4-g2,h1,h4,2026-05-28 17:57:47.347672+00:00,66.6,26.759,0.308,0.12,-0.161,141,-0.1533,h1,h4,-0.161,-0.024315
48,e48-h1-h4-g2,h1,h4,2026-05-28 17:58:20.247847+00:00,66.1,25.5075,0.315,0.17,-0.145,142,-0.1518,h1,h4,-0.145,-0.024627499999999997
48,e48-h2-h4-g1,h2,h4,2026-05-28 17:58:20.736862+00:00,65.6,22.2085,0.318,0.062,-0.12,143,-0.15184999999999998,h2,h4,-0.12,-0.0181445
48,e48-h1-h5-g0,h1,h5,2026-05-28 17:58:21.590876+00:00,66.3,22.1775,0.292,0.037,-0.113,144,-0.15084999999999998,h1,h5,-0.113,-0.0172415
49,e49-h1-h5-g0,h1,h5,2026-05-28 17:58:54.147834+00:00,65.6,27.52,0.31,0.18,-0.165,145,-0.1506,h1,h5,-0.165,-0.026979999999999997
49,e49-h1-h4-g2,h1,h4,2026-05-28 17:58:54.268530+00:00,65.3,22.968,0.322,0.12,-0.137,146,-0.1489,h1,h4,-0.137,-0.020681999999999996
49,e49-h2-h4-g1,h2,h4,2026-05-28 17:58:54.871865+00:00,66.8,27.4375,0.307,0.15,-0.164,147,-0.149,h2,h4,-0.164,-0.0258715
50,e50-h1-h4-g2,h1,h4,2026-05-28 17:59:25.913724+00:00,63.8,24.39,0.323,0.062,-0.137,148,-0.1492,h1,h4,-0.137,-0.020516000000000003
50,e50-h1-h5-g0,h1,h5,2026-05-28 17:59:28.054982+00:00,65.4,28.879,0.324,0.066,-0.163,149,-0.15109999999999998,h1,h5,-0.163,-0.024967
