episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
43,e43-h2-h4-g1,h2,h4,2026-05-28 00:24:48.780241+00:00,6.77,24.375,0.119,1.2,-0.184,128,-0.27640000000000003,h2,h4,-0.184,-0.059935999999999996
43,e43-h1-h4-g2,h1,h4,2026-05-28 00:24:48.781269+00:00,6.68,22.2805,0.113,0.93,-0.169,129,-0.27680000000000005,h1,h4,-0.169,-0.049738500000000005
44,e44-h1-h5-g0,h1,h5,2026-05-28 00:25:23.046588+00:00,4.5,24.098,0.126,0.95,-0.18,130,-0.27785,h1,h5,-0.18,-0.052399999999999995
44,e44-h2-h4-g1,h2,h4,2026-05-28 00:25:23.047602+00:00,4.03,25.4075,0.133,0.62,-0.152,131,-0.27845,h2,h4,-0.152,-0.04387049999999999
44,e44-h1-h4-g2,h1,h4,2026-05-28 00:25:23.048575+00:00,7.39,24.5185,0.125,0.9,-0.195,132,-0.28,h1,h4,-0.195,-0.0510295
45,e45-h1-h4-g2,h1,h4,2026-05-28 00:25:57.227487+00:00,3.67,22.3745,0.124,0.68,-0.142,133,-0.2755,h1,h4,-0.142,-0.042655500000000006
45,e45-h2-h4-g1,h2,h4,2026-05-28 00:25:57.228173+00:00,3.68,21.9795,0.121,0.66,-0.141,134,-0.27220000000000005,h2,h4,-0.141,-0.0416535
45,e45-h1-h5-g0,h1,h5,2026-05-28 00:25:57.228894+00:00,8.49,24.8065,0.117,0.82,-0.184,135,-0.27325,h1,h5,-0.184,-0.0487915
46,e46-h2-h4-g1,h2,h4,2026-05-28 00:26:29.191871+00:00,4.75,25.313000000000002,0.118,0.95,-0.17,136,-0.27369999999999994,h2,h4,-0.17,-0.053574
46,e46-h1-h4-g2,h1,h4,2026-05-28 00:26:29.192151+00:00,3.49,23.926000000000002,0.115,0.56,-0.155,137,-0.27444999999999997,h1,h4,-0.155,-0.040607000000000004
46,e46-h1-h5-g0,h1,h5,2026-05-28 00:26:29.192413+00:00,3.69,25.2765,0.148,0.68,-0.143,138,-0.27235,h1,h5,-0.143,-0.045603500000000005
47,e47-h1-h5-g0,h1,h5,2026-05-28 00:27:02.431953+00:00,5.6,25.394,0.139,1.1,-0.216,139,-0.27615,h1,h5,-0.216,-0.058112
47,e47-h2-h4-g1,h2,h4,2026-05-28 00:27:02.432975+00:00,3.61,24.157,0.12,0.72,-0.182,140,-0.2782,h2,h4,-0.182,-0.045635999999999996
47,e47-h1-h4-g2,h1,h4,2026-05-28 00:27:02.433480+00:00,8.07,24.802,0.114,1.4,-0.179,141,-0.26034999999999997,h1,h4,-0.179,-0.066223
48,e48-h1-h4-g2,h1,h4,2026-05-28 00:27:35.693295+00:00,6.89,20.6715,0.115,0.89,-0.155,142,-0.24225,h1,h4,-0.155,-0.0469125
48,e48-h2-h4-g1,h2,h4,2026-05-28 00:27:35.693935+00:00,3.58,22.881999999999998,0.121,0.58,-0.149,143,-0.22544999999999998,h2,h4,-0.149,-0.04016599999999999
48,e48-h1-h5-g0,h1,h5,2026-05-28 00:27:35.694590+00:00,4.24,26.311,0.116,0.64,-0.159,144,-0.20729999999999998,h1,h5,-0.159,-0.045319
49,e49-h1-h5-g0,h1,h5,2026-05-28 00:28:09.404169+00:00,6.76,35.4255,0.116,0.73,-0.233,145,-0.19305,h1,h5,-0.233,-0.0568815
