state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.056,0.017,-0.062,0.015,0.015,8,220
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.06,0.011,-0.063,0.007,0.008,9,221
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.06,0.011,-0.063,0.007,0.008,9,222
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.06,0.02,-0.066,0.001,0.006,9,223
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.06,0.02,-0.066,0.001,0.006,9,224
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.02,-0.066,0.016,0.017,8,225
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.02,-0.066,0.016,0.017,8,226
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.055,0.019,-0.061,0.02,0.02,4,227
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.055,0.019,-0.061,0.02,0.02,4,228
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.06,0.018,-0.065,-0.004,0.002,4,229
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.06,0.018,-0.065,-0.004,0.002,4,230
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.054,0.021,-0.061,0.003,0.008,3,231
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.054,0.021,-0.061,0.003,0.008,3,232
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.054,0.025,-0.062,0.014,0.017,8,233
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.054,0.025,-0.062,0.014,0.017,8,234
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.056,0.028,-0.065,-0.004,0.005,8,235
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.056,0.028,-0.065,-0.004,0.005,8,236
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.063,-0.001,-0.062,-0.007,-0.005,6,237
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.063,-0.001,-0.062,-0.007,-0.005,6,238
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.057,0.012,-0.061,0.019,0.017,12,239
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.057,0.012,-0.061,0.019,0.017,12,240
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.056,0.019,-0.062,0.0,0.005,1,241
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.056,0.019,-0.062,0.0,0.005,1,242
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.063,0.004,-0.065,-0.008,-0.004,3,243
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.063,0.004,-0.065,-0.008,-0.004,3,244
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.06,0.002,-0.061,0.02,0.015,11,245
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.06,0.002,-0.061,0.02,0.015,11,246
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.067,-0.007,-0.065,0.017,0.01,9,247
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.067,-0.007,-0.065,0.017,0.01,9,248
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.053,0.028,-0.061,0.008,0.014,11,249
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.053,0.028,-0.061,0.008,0.014,11,250
